TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10
201801072100,53845.0,1.0,3.0,2.0,75.0,290.0,2.0,-14.4,-20.5,59.8,1036.3,7.0,1.4,0.0,cma,62.0
201801072200,53845.0,1.0,3.0,2.0,75.0,290.0,2.0,-14.4,-20.5,59.8,1036.3,7.0,1.4,0.0,cma,62.0
201801072300,53845.0,1.0,3.0,2.0,75.0,290.0,2.0,-14.4,-20.5,59.8,1036.3,7.0,1.4,0.0,cma,62.0
201801080000,53845.0,1.0,3.0,2.0,80.0,220.0,2.0,-13.7,-20.6,56.0,1037.2,2.0,0.4,0.0,cma,45.0
201801080100,53845.0,1.0,3.0,2.0,80.0,220.0,2.0,-13.7,-20.6,56.0,1037.2,2.0,0.4,0.0,cma,45.0
201801080200,53845.0,1.0,3.0,2.0,80.0,220.0,2.0,-13.7,-20.6,56.0,1037.2,2.0,0.4,0.0,cma,45.0
201801080300,53845.0,1.0,3.0,2.0,80.0,250.0,4.0,-8.4,-19.0,42.1,1036.1,7.0,0.1,0.0,cma,23.0
201801080400,53845.0,1.0,3.0,2.0,80.0,250.0,4.0,-8.4,-19.0,42.1,1036.1,7.0,0.1,0.0,cma,23.0
201801080500,53845.0,1.0,3.0,2.0,80.0,250.0,4.0,-8.4,-19.0,42.1,1036.1,7.0,0.1,0.0,cma,23.0
201801080600,53845.0,1.0,3.0,2.0,80.0,290.0,3.0,-4.7,-18.5,33.1,1032.3,7.0,2.6,0.0,cma,33.0
201801080700,53845.0,1.0,3.0,2.0,80.0,290.0,3.0,-4.7,-18.5,33.1,1032.3,7.0,2.6,0.0,cma,33.0
201801080800,53845.0,1.0,3.0,2.0,80.0,290.0,3.0,-4.7,-18.5,33.1,1032.3,7.0,2.6,0.0,cma,33.0
201801080900,53845.0,1.0,3.0,2.0,80.0,320.0,4.0,-4.2,-16.7,37.1,1033.0,2.0,0.2,0.0,cma,36.0
201801081000,53845.0,1.0,3.0,2.0,80.0,320.0,4.0,-4.2,-16.7,37.1,1033.0,2.0,0.2,0.0,cma,36.0
201801081100,53845.0,1.0,3.0,2.0,80.0,320.0,4.0,-4.2,-16.7,37.1,1033.0,2.0,0.2,0.0,cma,36.0
201801081200,53845.0,1.0,3.0,2.0,80.0,320.0,2.0,-6.5,-16.7,44.2,1035.6,2.0,1.9,0.0,cma,43.0
