TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202111160300,146.0,14.0,0.9,1016.1,1023.6,6.5,4.9,90.0,8.7,1916,0.0,0.0,-,60.0,8.5,3.0,68.0
202111160400,146.0,11.0,1.4,1016.0,1023.5,6.6,5.0,90.0,8.7,16,0.0,0.0,-,32.0,8.3,3.0,58.0
202111160500,146.0,14.0,1.4,1015.9,1023.4,6.2,4.9,92.0,8.7,16,0.0,0.0,-,37.0,8.1,3.0,63.0
202111160600,146.0,11.0,1.3,1016.3,1023.8,6.3,5.0,92.0,8.7,1916,0.0,0.0,-,120.0,7.9,3.0,54.0
202111160700,146.0,11.0,0.8,1016.8,1024.3,6.0,4.6,91.0,8.5,19,0.0,0.0,-,120.0,7.7,3.0,61.0
202111160800,146.0,14.0,1.7,1017.4,1024.9,6.2,4.8,91.0,8.6,19,0.0,0.0,-,120.0,8.0,3.0,60.0
202111160900,146.0,14.0,0.9,1017.8,1025.2,8.7,5.6,81.0,9.1,19,0.0,0.0,-,330.0,9.0,3.0,51.0
202111161000,146.0,32.0,0.5,1017.9,1025.3,10.6,6.1,74.0,9.4,4019,0.0,0.0,-,900.0,10.4,3.0,36.0
202111161100,146.0,32.0,1.5,1017.9,1025.2,12.8,7.0,68.0,10.0,40,0.0,0.0,-,920.0,11.9,3.0,53.0
202111161200,146.0,29.0,1.6,1017.4,1024.7,13.8,3.5,50.0,7.8,40,0.0,0.0,-,1100.0,13.7,3.0,40.0
202111161300,146.0,29.0,2.1,1016.6,1023.9,14.1,3.8,50.0,8.0,-,0.0,0.0,-,2000.0,15.5,3.0,30.0
202111161400,146.0,29.0,2.4,1016.2,1023.4,14.5,0.3,38.0,6.2,-,0.0,0.0,-,2000.0,18.3,3.0,37.0
202111161500,146.0,29.0,2.5,1016.1,1023.3,14.6,-2.3,31.0,5.2,-,0.0,0.0,-,2000.0,16.6,3.0,24.0
202111161600,146.0,32.0,2.6,1016.3,1023.5,14.4,-0.8,35.0,5.8,-,0.0,0.0,-,2000.0,13.3,3.0,36.0
202111161700,146.0,29.0,1.6,1016.4,1023.7,13.4,1.9,46.0,7.0,-,0.0,0.0,-,2000.0,11.3,3.0,35.0
