TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202103120800,156.0,5.0,3.7,1010.5,1019.1,8.2,8.0,99.0,10.7,1901,10.0,8.0,StNs,305.0,9.1,4.0,6.0
202103120900,156.0,5.0,2.6,1010.2,1018.8,8.4,8.2,99.0,10.9,1901,10.0,7.0,StNs,449.0,9.5,1.0,0.0
202103121000,156.0,7.0,2.9,1010.4,1019.0,8.9,8.5,98.0,11.1,1901,10.0,7.0,StNs,786.0,10.6,4.0,0.0
202103121100,156.0,5.0,2.5,1010.0,1018.5,9.5,9.0,97.0,11.5,1901,10.0,7.0,StNs,1923.0,12.4,4.0,1.0
202103121200,156.0,2.0,2.2,1010.2,1018.7,10.2,9.5,96.0,11.9,01,10.0,6.0,ScAs,1970.0,13.1,3.0,0.0
202103121300,156.0,5.0,3.5,1009.8,1018.3,10.9,9.6,92.0,11.9,-,10.0,3.0,ScAs,2000.0,14.7,3.0,0.0
202103121400,156.0,5.0,2.6,1009.1,1017.6,11.5,8.8,84.0,11.3,-,10.0,8.0,ScAs,2000.0,15.6,3.0,3.0
202103121500,156.0,2.0,0.9,1008.7,1017.2,10.8,9.5,92.0,11.9,-,10.0,7.0,ScAs,1821.0,14.2,3.0,15.0
202103121600,156.0,2.0,1.9,1009.2,1017.7,10.3,8.8,91.0,11.3,-,10.0,7.0,ScAs,1356.0,12.7,3.0,13.0
202103121700,156.0,2.0,2.2,1009.4,1017.9,10.4,8.6,89.0,11.2,-,10.0,6.0,ScAs,1396.0,12.3,3.0,18.0
202103121800,156.0,2.0,2.5,1009.8,1018.3,10.3,8.2,87.0,10.9,-,10.0,5.0,ScAs,1636.0,11.6,3.0,17.0
202103121900,156.0,5.0,2.3,1010.6,1019.2,10.1,7.5,84.0,10.4,-,0.0,0.0,-,2000.0,10.6,3.0,7.0
202103122000,156.0,5.0,1.8,1011.3,1019.8,9.5,7.2,86.0,10.2,-,1.0,1.0,-,2000.0,9.3,3.0,15.0
202103122100,156.0,5.0,1.8,1012.0,1020.6,9.3,7.0,86.0,10.0,-,4.0,4.0,Sc,2000.0,8.9,3.0,3.0
202103122200,156.0,2.0,2.0,1012.3,1020.9,8.0,5.6,85.0,9.1,-,0.0,0.0,-,2000.0,7.4,3.0,9.0
202103122300,156.0,2.0,0.9,1012.9,1021.5,7.7,5.8,88.0,9.2,-,0.0,0.0,-,2000.0,6.6,3.0,0.0
202103130000,156.0,5.0,1.1,1012.8,1021.5,7.1,6.3,95.0,9.5,-,0.0,0.0,-,1787.0,6.0,3.0,15.0
202103130100,156.0,0.0,0.4,1013.1,1021.8,7.0,5.9,93.0,9.3,-,0.0,0.0,-,2000.0,5.5,3.0,0.0
202103130200,156.0,2.0,0.7,1013.2,1021.9,6.8,5.7,93.0,9.2,-,0.0,0.0,-,2000.0,5.0,3.0,0.0
202103130300,156.0,2.0,1.0,1012.7,1021.4,6.3,5.3,94.0,8.9,-,0.0,0.0,-,1982.0,4.7,3.0,9.0
202103130400,156.0,34.0,0.9,1013.1,1021.8,6.5,5.4,93.0,9.0,-,0.0,0.0,-,1579.0,4.5,3.0,2.0
202103130500,156.0,9.0,0.6,1013.2,1021.9,5.5,4.9,96.0,8.7,-,0.0,0.0,-,1094.0,4.0,3.0,5.0
