TM,PM10_yanan,PM10_tongliao,PM10_qingdao,PM10_chifeng,PM10_dalian
202010111800,132.0,312.0,39.0,85.0,40.0
202010112100,-91.0,124.0,60.0,19.0,26.0
202010120000,-118.0,25.0,29.0,19.0,9.0
202010120300,107.0,16.0,60.0,37.0,6.0
202010120600,26.0,22.0,57.0,62.0,13.0
202010120900,68.0,11.0,65.0,72.0,8.0
202010121200,86.0,4.0,72.0,29.0,3.0
202010121500,-95.0,17.0,98.0,135.0,9.0
202010121800,-78.0,86.0,73.0,25.0,21.0
202010122100,69.0,17.0,9.0,36.0,24.0
202010130000,-36.0,14.0,18.0,42.0,19.0
202010130300,-158.0,9.0,15.0,52.0,18.0
202010130600,9.0,12.0,13.0,53.0,18.0
202010130900,85.0,21.0,9.0,52.0,4.0
202010131200,67.0,27.0,10.0,64.0,10.0
202010131500,-1.0,25.0,12.0,96.0,2.0
202010131800,137.0,109.0,7.0,49.0,31.0
202010132100,164.0,29.0,13.0,48.0,30.0
202010140000,19.0,20.0,17.0,73.0,21.0
202010140300,105.0,13.0,16.0,76.0,16.0
202010140600,-176.0,41.0,11.0,56.0,10.0
202010140900,121.0,25.0,12.0,35.0,5.0
202010141200,34.0,14.0,21.0,19.0,10.0
202010141500,-208.0,23.0,23.0,27.0,15.0
202010141800,153.0,42.0,29.0,67.0,26.0
202010142100,129.0,16.0,21.0,86.0,27.0
202010150000,121.0,25.0,26.0,126.0,29.0
202010150300,-98.0,26.0,17.0,138.0,40.0
202010150600,-14.0,44.0,27.0,104.0,23.0
202010150900,146.0,13.0,26.0,72.0,17.0
202010151200,228.0,17.0,44.0,110.0,21.0
202010151500,-105.0,26.0,61.0,88.0,25.0
202010151800,196.0,96.0,92.0,71.0,52.0
202010152100,66.0,38.0,65.0,47.0,43.0
202010160000,58.0,61.0,77.0,39.0,64.0
202010160300,-42.0,74.0,82.0,101.0,67.0
202010160600,114.0,121.0,90.0,72.0,42.0
202010160900,121.0,67.0,119.0,95.0,30.0
202010161200,74.0,114.0,120.0,77.0,42.0
202010161500,0.0,128.0,101.0,55.0,52.0
202010161800,-122.0,139.0,43.0,51.0,22.0
202010162100,47.0,121.0,32.0,40.0,23.0
202010170000,53.0,128.0,37.0,76.0,7.0
202010170300,47.0,250.0,35.0,45.0,1.0
202010170600,22.0,368.0,43.0,4.0,12.0
202010170900,56.0,290.0,30.0,17.0,2.0
202010171200,65.0,177.0,28.0,12.0,6.0
202010171500,57.0,42.0,39.0,64.0,13.0
202010171800,27.0,27.0,21.0,55.0,48.0
202010172100,21.0,14.0,29.0,48.0,42.0
202010180000,24.0,10.0,40.0,53.0,46.0
202010180300,-7.0,10.0,42.0,86.0,40.0
202010180600,11.0,9.0,52.0,44.0,44.0
202010180900,33.0,21.0,38.0,34.0,55.0
202010181200,46.0,15.0,61.0,28.0,4.0
202010181500,74.0,27.0,68.0,26.0,34.0
202010181800,68.0,44.0,51.0,27.0,32.0
202010182100,29.0,23.0,45.0,41.0,58.0
202010190000,35.0,11.0,29.0,62.0,45.0
202010190300,32.0,19.0,33.0,55.0,46.0
202010190600,3.0,14.0,46.0,58.0,81.0
202010190900,26.0,11.0,36.0,43.0,76.0
202010191200,85.0,15.0,54.0,38.0,59.0
202010191500,-109.0,23.0,33.0,62.0,97.0
202010191800,2.0,146.0,33.0,59.0,97.0
202010192100,45.0,134.0,45.0,57.0,111.0
202010200000,8.0,43.0,49.0,33.0,74.0
202010200300,33.0,24.0,30.0,80.0,87.0
202010200600,56.0,19.0,24.0,54.0,89.0
202010200900,-2.0,14.0,11.0,48.0,92.0
202010201200,-11.0,6.0,21.0,63.0,62.0
202010201500,16.0,45.0,8.0,69.0,64.0
202010201800,-142.0,92.0,25.0,80.0,59.0
202010202100,-64.0,34.0,19.0,37.0,53.0
202010210000,31.0,22.0,47.0,54.0,24.0
202010210300,-7.0,30.0,36.0,120.0,46.0
202010210600,0.0,52.0,39.0,76.0,31.0
202010210900,117.0,52.0,21.0,501.0,52.0
202010211200,-51.0,16.0,24.0,246.0,43.0
202010211500,107.0,70.0,16.0,243.0,95.0
202010211800,-69.0,66.0,41.0,120.0,123.0
202010212100,-33.0,45.0,37.0,40.0,80.0
202010220000,19.0,37.0,29.0,93.0,55.0
202010220300,32.0,29.0,20.0,102.0,36.0
202010220600,49.0,63.0,22.0,58.0,39.0
202010220900,113.0,56.0,18.0,58.0,14.0
202010221200,-35.0,114.0,17.0,40.0,12.0
202010221500,-60.0,66.0,14.0,31.0,9.0
202010221800,-12.0,120.0,15.0,66.0,21.0
202010222100,22.0,35.0,13.0,45.0,14.0
202010230000,-29.0,16.0,19.0,82.0,13.0
202010230300,20.0,6.0,19.0,77.0,11.0
202010230600,268.0,31.0,18.0,32.0,8.0
202010230900,40.0,24.0,16.0,33.0,3.0
202010231200,51.0,18.0,30.0,32.0,6.0
202010231500,-184.0,29.0,33.0,58.0,8.0
202010231800,-16.0,35.0,40.0,69.0,16.0
202010232100,87.0,12.0,38.0,15.0,16.0
202010240000,22.0,29.0,42.0,21.0,30.0
202010240300,-200.0,24.0,35.0,25.0,17.0
202010240600,22.0,30.0,53.0,64.0,9.0
202010240900,16.0,31.0,20.0,40.0,5.0
202010241200,-82.0,11.0,18.0,44.0,17.0
202010241500,34.0,35.0,21.0,93.0,15.0
202010241800,-156.0,417.0,21.0,20.0,24.0
202010242100,-16.0,169.0,14.0,14.0,38.0
202010250000,9.0,66.0,20.0,30.0,40.0
202010250300,-16.0,48.0,36.0,53.0,40.0
202010250600,-35.0,74.0,17.0,43.0,37.0
202010250900,20.0,15.0,20.0,32.0,32.0
202010251200,-89.0,14.0,26.0,98.0,65.0
202010251500,-144.0,43.0,33.0,9.0,64.0
202010251800,154.0,207.0,31.0,15.0,69.0
202010252100,-26.0,37.0,19.0,22.0,81.0
202010260000,58.0,29.0,35.0,46.0,67.0
202010260300,-25.0,42.0,17.0,24.0,68.0
202010260600,-14.0,56.0,21.0,19.0,55.0
202010260900,159.0,16.0,38.0,17.0,65.0
202010261200,-105.0,43.0,44.0,16.0,71.0
202010261500,24.0,56.0,58.0,12.0,101.0
202010261800,-62.0,69.0,56.0,23.0,106.0
202010262100,-23.0,96.0,86.0,18.0,123.0
202010270000,34.0,115.0,79.0,28.0,115.0
202010270300,-59.0,122.0,97.0,55.0,128.0
202010270600,-11.0,90.0,85.0,64.0,115.0
202010270900,109.0,93.0,104.0,58.0,47.0
202010271200,33.0,232.0,79.0,64.0,13.0
202010271500,-87.0,92.0,109.0,76.0,18.0
202010271800,55.0,76.0,112.0,65.0,33.0
202010272100,98.0,31.0,162.0,150.0,13.0
202010280000,6.0,20.0,92.0,216.0,18.0
202010280300,-2.0,20.0,156.0,223.0,26.0
202010280600,-4.0,29.0,131.0,98.0,16.0
202010280900,102.0,33.0,130.0,27.0,13.0
202010281200,-74.0,39.0,123.0,36.0,20.0
202010281500,21.0,45.0,61.0,31.0,18.0
202010281800,65.0,36.0,56.0,42.0,26.0
202010282100,-1.0,24.0,47.0,77.0,32.0
202010290000,61.0,23.0,28.0,133.0,22.0
202010290300,82.0,21.0,35.0,82.0,35.0
202010290600,36.0,16.0,22.0,29.0,33.0
202010290900,71.0,20.0,26.0,26.0,15.0
202010291200,48.0,24.0,15.0,20.0,25.0
202010291500,60.0,33.0,28.0,30.0,18.0
202010291800,124.0,23.0,26.0,57.0,23.0
202010292100,122.0,11.0,47.0,52.0,26.0
202010300000,-35.0,18.0,39.0,51.0,27.0
202010300300,15.0,12.0,25.0,62.0,24.0
202010300600,-95.0,13.0,19.0,56.0,30.0
202010300900,13.0,36.0,14.0,82.0,48.0
202010301200,37.0,34.0,23.0,82.0,52.0
202010301500,60.0,42.0,54.0,89.0,70.0
202010301800,110.0,25.0,64.0,84.0,62.0
202010302100,8.0,18.0,37.0,2525.0,83.0
202010310000,-7.0,29.0,34.0,372.0,70.0
202010310300,11.0,22.0,42.0,230.0,57.0
202010310600,13.0,37.0,32.0,1054.0,34.0
202010310900,64.0,27.0,36.0,1062.0,39.0
202010311200,53.0,77.0,38.0,1402.0,36.0
202010311500,39.0,141.0,51.0,68.0,56.0
202010311800,51.0,81.0,42.0,75.0,58.0
202010312100,-52.0,109.0,67.0,45.0,65.0
202011010000,-5.0,66.0,80.0,86.0,69.0
202011010300,-27.0,131.0,93.0,66.0,106.0
202011010600,-31.0,44.0,88.0,322.0,86.0
202011010900,-69.0,23.0,117.0,23.0,77.0
202011011200,105.0,133.0,103.0,34.0,13.0
202011011500,-233.0,91.0,149.0,30.0,14.0
202011011800,-91.0,125.0,130.0,38.0,26.0
202011012100,70.0,130.0,76.0,21.0,28.0
202011020000,152.0,76.0,57.0,34.0,22.0
202011020300,27.0,78.0,49.0,26.0,38.0
202011020600,32.0,55.0,57.0,37.0,22.0
202011020900,75.0,119.0,65.0,66.0,15.0
202011021200,-77.0,95.0,46.0,34.0,12.0
202011021500,-10.0,118.0,61.0,70.0,20.0
202011021800,-33.0,101.0,74.0,22.0,23.0
202011022100,-9.0,94.0,87.0,11.0,24.0
202011030000,15.0,76.0,72.0,14.0,12.0
202011030300,382.0,148.0,72.0,32.0,21.0
202011030600,65.0,49.0,82.0,26.0,10.0
202011030900,-135.0,46.0,61.0,18.0,12.0
202011031200,128.0,244.0,61.0,21.0,7.0
202011031500,26.0,96.0,46.0,26.0,13.0
202011031800,185.0,16.0,62.0,13.0,16.0
202011032100,49.0,22.0,87.0,9.0,19.0
202011040000,28.0,19.0,71.0,26.0,13.0
202011040300,3.0,9.0,89.0,70.0,11.0
202011040600,-219.0,34.0,91.0,69.0,17.0
202011040900,-126.0,26.0,105.0,42.0,1.0
202011041200,20.0,28.0,74.0,62.0,23.0
202011041800,-76.0,35.0,48.0,74.0,27.0
202011042100,-310.0,46.0,32.0,42.0,35.0
202011050000,42.0,35.0,26.0,173.0,59.0
202011050300,30.0,27.0,29.0,90.0,50.0
202011050600,13.0,118.0,20.0,53.0,57.0
202011050900,69.0,22.0,17.0,50.0,61.0
202011051200,74.0,29.0,24.0,40.0,36.0
202011051500,-127.0,56.0,46.0,22.0,78.0
202011051800,-114.0,170.0,60.0,14.0,46.0
202011052100,-128.0,39.0,68.0,17.0,39.0
202011060000,142.0,21.0,37.0,22.0,74.0
202011060300,53.0,22.0,49.0,13.0,36.0
202011060600,76.0,74.0,67.0,56.0,26.0
202011060900,-240.0,31.0,68.0,34.0,33.0
202011061200,280.0,26.0,85.0,34.0,39.0
202011061500,-391.0,64.0,160.0,21.0,95.0
202011061800,-120.0,92.0,202.0,24.0,108.0
202011062100,-61.0,72.0,171.0,25.0,133.0
202011070000,77.0,110.0,129.0,30.0,52.0
202011070300,47.0,98.0,138.0,46.0,74.0
202011070600,27.0,181.0,102.0,70.0,47.0
202011070900,30.0,61.0,89.0,74.0,38.0
202011071200,92.0,89.0,132.0,63.0,33.0
202011071500,34.0,125.0,103.0,73.0,42.0
202011071800,-100.0,239.0,114.0,75.0,38.0
202011072100,21.0,174.0,54.0,59.0,41.0
202011080000,0.0,194.0,80.0,76.0,73.0
202011080300,-23.0,164.0,68.0,67.0,38.0
202011080600,-35.0,190.0,89.0,87.0,20.0
202011080900,-33.0,67.0,134.0,54.0,13.0
202011081200,16.0,37.0,173.0,32.0,11.0
202011081500,231.0,53.0,164.0,12.0,12.0
202011081800,56.0,38.0,200.0,20.0,20.0
202011082100,73.0,19.0,102.0,14.0,24.0
202011090000,3.0,23.0,59.0,6.0,28.0
202011090300,44.0,19.0,34.0,23.0,15.0
202011090600,12.0,45.0,19.0,33.0,24.0
202011090900,26.0,24.0,18.0,43.0,24.0
202011091200,-315.0,15.0,18.0,15.0,19.0
202011091500,107.0,37.0,21.0,12.0,16.0
202011091800,159.0,89.0,38.0,25.0,18.0
202011092100,-136.0,33.0,43.0,29.0,30.0
202011100000,14.0,32.0,47.0,20.0,22.0
202011100300,53.0,40.0,38.0,19.0,15.0
202011100600,60.0,64.0,53.0,77.0,22.0
202011100900,23.0,53.0,52.0,38.0,24.0
202011101200,58.0,74.0,58.0,32.0,41.0
202011101500,16.0,97.0,42.0,58.0,42.0
202011101800,-98.0,123.0,71.0,22.0,57.0
202011102100,49.0,68.0,36.0,23.0,64.0
202011110000,43.0,62.0,56.0,69.0,53.0
202011110300,-3.0,61.0,184.0,81.0,39.0
202011110600,-6.0,75.0,34.0,41.0,33.0
202011110900,33.0,88.0,26.0,32.0,24.0
202011111200,42.0,53.0,23.0,43.0,22.0
202011111500,47.0,74.0,28.0,47.0,55.0
202011111800,35.0,66.0,17.0,49.0,61.0
202011112100,133.0,40.0,48.0,52.0,58.0
202011120000,-13.0,41.0,42.0,53.0,21.0
202011120300,67.0,58.0,70.0,254.0,13.0
202011120600,27.0,142.0,42.0,52.0,13.0
202011120900,-8.0,39.0,51.0,49.0,22.0
202011121200,61.0,25.0,67.0,45.0,27.0
202011121500,79.0,61.0,68.0,74.0,49.0
202011121800,-19.0,89.0,41.0,61.0,21.0
202011122100,5.0,60.0,56.0,48.0,105.0
202011130000,16.0,116.0,65.0,66.0,106.0
202011130300,80.0,81.0,121.0,116.0,121.0
202011130600,-24.0,164.0,56.0,51.0,50.0
202011130900,-6.0,117.0,58.0,75.0,15.0
202011131200,22.0,101.0,35.0,77.0,15.0
202011131500,-31.0,146.0,47.0,93.0,25.0
202011131800,-1.0,189.0,32.0,27.0,22.0
202011132100,-16.0,321.0,36.0,34.0,41.0
202011140000,19.0,81.0,50.0,46.0,41.0
202011140300,50.0,52.0,90.0,67.0,48.0
202011140600,-54.0,47.0,76.0,59.0,51.0
202011140900,-8.0,46.0,123.0,50.0,35.0
202011141200,-11.0,23.0,87.0,46.0,58.0
202011141500,78.0,37.0,108.0,89.0,21.0
202011141800,-19.0,150.0,130.0,46.0,21.0
202011142100,146.0,1427.0,205.0,38.0,33.0
202011150000,-317.0,2532.0,179.0,49.0,46.0
202011150300,-14.0,750.0,263.0,162.0,53.0
202011150600,-14.0,1097.0,132.0,55.0,91.0
202011150900,-15.0,452.0,75.0,42.0,65.0
202011151200,38.0,235.0,32.0,44.0,73.0
202011151500,434.0,250.0,25.0,58.0,126.0
202011151800,-34.0,292.0,25.0,55.0,156.0
202011152100,-51.0,133.0,34.0,45.0,223.0
202011160000,2.0,155.0,45.0,82.0,154.0
202011160300,-40.0,143.0,51.0,80.0,167.0
202011160600,25.0,179.0,59.0,251.0,175.0
202011160900,161.0,108.0,53.0,202.0,170.0
202011161200,-39.0,141.0,57.0,165.0,177.0
202011161500,42.0,122.0,77.0,552.0,167.0
202011161800,90.0,470.0,55.0,601.0,152.0
202011162100,60.0,117.0,89.0,148.0,136.0
202011170000,19.0,65.0,67.0,146.0,103.0
202011170300,-5.0,76.0,95.0,130.0,116.0
202011170600,-42.0,54.0,86.0,76.0,71.0
202011170900,-22.0,44.0,133.0,46.0,59.0
202011171200,95.0,23.0,125.0,56.0,41.0
202011171500,132.0,30.0,193.0,48.0,67.0
202011171800,79.0,29.0,161.0,76.0,51.0
202011172100,-139.0,26.0,212.0,49.0,68.0
202011180000,57.0,18.0,169.0,63.0,41.0
202011180300,92.0,21.0,193.0,49.0,31.0
202011180600,69.0,26.0,125.0,38.0,10.0
202011180900,53.0,32.0,177.0,29.0,19.0
202011181200,484.0,18.0,155.0,49.0,14.0
202011181500,7.0,41.0,202.0,49.0,15.0
202011181800,102.0,45.0,191.0,52.0,23.0
202011182100,-154.0,35.0,195.0,39.0,36.0
202011190000,-175.0,16.0,166.0,66.0,3.0
202011190300,8.0,13.0,158.0,70.0,18.0
202011190600,-17.0,26.0,141.0,56.0,34.0
202011190900,-30.0,24.0,172.0,26.0,32.0
202011191200,103.0,21.0,123.0,55.0,15.0
202011191500,67.0,41.0,123.0,37.0,19.0
202011191800,-103.0,75.0,111.0,46.0,25.0
202011192100,6.0,66.0,150.0,35.0,13.0
202011200000,16.0,25.0,119.0,39.0,8.0
202011200300,69.0,29.0,157.0,86.0,16.0
202011200600,-22.0,37.0,137.0,49.0,7.0
202011200900,-87.0,82.0,152.0,32.0,5.0
202011201200,-19.0,51.0,184.0,54.0,5.0
202011201500,107.0,82.0,147.0,46.0,9.0
202011201800,7.0,126.0,136.0,39.0,20.0
202011202100,-48.0,84.0,158.0,29.0,23.0
202011210000,43.0,67.0,130.0,63.0,18.0
202011210300,14.0,73.0,159.0,23.0,28.0
202011210600,-3.0,74.0,68.0,12.0,10.0
202011210900,26.0,44.0,48.0,14.0,21.0
202011211200,18.0,19.0,47.0,11.0,50.0
202011211500,30.0,60.0,42.0,20.0,40.0
202011211800,18.0,21.0,52.0,31.0,74.0
202011212100,39.0,20.0,62.0,11.0,31.0
202011220000,59.0,10.0,55.0,31.0,16.0
202011220300,-82.0,16.0,73.0,26.0,27.0
202011220600,14.0,30.0,68.0,16.0,4.0
202011220900,-11.0,36.0,93.0,32.0,11.0
202011221200,21.0,26.0,102.0,27.0,8.0
202011221500,15.0,40.0,140.0,41.0,13.0
202011221800,-2.0,42.0,115.0,18.0,19.0
202011222100,17.0,25.0,127.0,12.0,12.0
202011230000,36.0,30.0,124.0,19.0,18.0
202011230300,-5.0,18.0,95.0,53.0,18.0
202011230600,-47.0,34.0,41.0,24.0,20.0
202011230900,-32.0,39.0,27.0,31.0,23.0
202011231200,20.0,13.0,60.0,37.0,11.0
202011231500,35.0,45.0,19.0,17.0,3.0
202011231800,13.0,17.0,26.0,23.0,21.0
202011232100,-73.0,6.0,25.0,44.0,25.0
202011240000,17.0,10.0,37.0,42.0,31.0
202011240300,-61.0,11.0,49.0,49.0,28.0
202011240600,-17.0,35.0,111.0,58.0,29.0
202011240900,-3.0,19.0,165.0,71.0,42.0
202011241200,38.0,10.0,178.0,74.0,26.0
202011241500,-4.0,52.0,101.0,40.0,36.0
202011241800,-48.0,56.0,185.0,45.0,31.0
202011242100,29.0,47.0,179.0,30.0,25.0
202011250000,-34.0,16.0,159.0,34.0,24.0
202011250300,88.0,20.0,97.0,28.0,35.0
202011250600,-1.0,41.0,57.0,40.0,68.0
202011250900,-8.0,52.0,51.0,69.0,71.0
202011251200,98.0,23.0,113.0,18.0,70.0
202011251500,-81.0,43.0,173.0,14.0,68.0
202011251800,-3.0,34.0,165.0,16.0,66.0
202011252100,87.0,15.0,76.0,44.0,33.0
202011260000,13.0,13.0,28.0,44.0,31.0
202011260300,26.0,22.0,344.0,18.0,27.0
202011260600,20.0,28.0,130.0,19.0,23.0
202011260900,59.0,36.0,107.0,47.0,29.0
202011261200,54.0,20.0,272.0,53.0,20.0
202011261500,27.0,43.0,80.0,173.0,8.0
202011261800,-10.0,38.0,77.0,91.0,22.0
202011262100,-57.0,24.0,68.0,62.0,27.0
202011270000,-30.0,19.0,31.0,109.0,22.0
202011270300,8.0,20.0,56.0,18.0,26.0
202011270600,14.0,69.0,46.0,18.0,28.0
202011270900,41.0,99.0,51.0,29.0,12.0
202011271200,1.0,29.0,39.0,91.0,8.0
202011271500,13.0,77.0,45.0,51.0,13.0
202011271800,36.0,92.0,38.0,72.0,16.0
202011272100,29.0,73.0,40.0,34.0,13.0
202011280000,58.0,47.0,36.0,15.0,14.0
202011280300,16.0,46.0,63.0,12.0,7.0
202011280600,29.0,43.0,57.0,18.0,10.0
202011280900,69.0,98.0,63.0,69.0,9.0
202011281200,38.0,40.0,37.0,34.0,9.0
202011281500,67.0,62.0,69.0,19.0,13.0
202011281800,56.0,47.0,73.0,29.0,13.0
202011282100,41.0,10.0,78.0,25.0,16.0
202011290000,11.0,21.0,62.0,30.0,15.0
202011290300,6.0,10.0,56.0,27.0,13.0
202011290600,27.0,30.0,39.0,81.0,19.0
202011290900,17.0,31.0,77.0,47.0,20.0
202011291200,41.0,25.0,76.0,14.0,26.0
202011291500,18.0,40.0,153.0,23.0,9.0
202011291800,72.0,34.0,174.0,45.0,19.0
202011292100,48.0,41.0,181.0,51.0,27.0
202011300000,-154.0,18.0,197.0,44.0,26.0
202011300300,-33.0,17.0,229.0,21.0,31.0
202011300600,-3.0,23.0,109.0,31.0,34.0
202011300900,-23.0,38.0,80.0,14.0,19.0
202011301200,50.0,18.0,57.0,25.0,14.0
202011301500,35.0,59.0,159.0,26.0,20.0
202011301800,-98.0,41.0,130.0,53.0,51.0
202011302100,-52.0,28.0,164.0,50.0,28.0
202012010000,177.0,16.0,178.0,58.0,20.0
202012010300,24.0,17.0,192.0,66.0,17.0
202012010600,-8.0,47.0,231.0,108.0,13.0
202012010900,15.0,67.0,197.0,36.0,15.0
202012011200,-63.0,28.0,229.0,22.0,11.0
202012011500,128.0,62.0,240.0,27.0,25.0
202012011800,-59.0,96.0,235.0,29.0,22.0
202012012100,115.0,73.0,257.0,62.0,31.0
202012020000,-49.0,43.0,231.0,29.0,33.0
202012020300,4.0,29.0,331.0,35.0,33.0
202012020600,10.0,43.0,308.0,80.0,42.0
202012020900,43.0,73.0,237.0,30.0,47.0
202012021200,94.0,40.0,160.0,33.0,49.0
202012021500,37.0,49.0,78.0,32.0,54.0
202012021800,-250.0,32.0,88.0,42.0,62.0
202012022100,-12.0,18.0,99.0,33.0,55.0
202012030000,123.0,14.0,64.0,32.0,45.0
202012030300,63.0,19.0,38.0,36.0,41.0
202012030600,11.0,38.0,26.0,36.0,32.0
202012030900,-33.0,27.0,29.0,52.0,26.0
202012031200,-65.0,28.0,25.0,25.0,11.0
202012031500,100.0,36.0,27.0,19.0,6.0
202012031800,1.0,37.0,15.0,32.0,17.0
202012032100,177.0,27.0,31.0,25.0,19.0
202012040000,23.0,17.0,35.0,16.0,23.0
202012040300,45.0,17.0,79.0,16.0,26.0
202012040600,35.0,25.0,123.0,71.0,17.0
202012040900,17.0,25.0,117.0,71.0,28.0
202012041200,126.0,20.0,76.0,39.0,10.0
202012041500,109.0,53.0,52.0,35.0,12.0
202012041800,25.0,84.0,54.0,44.0,21.0
202012042100,71.0,76.0,44.0,26.0,21.0
202012050000,-47.0,40.0,26.0,22.0,35.0
202012050300,118.0,57.0,26.0,36.0,33.0
202012050600,40.0,82.0,25.0,38.0,9.0
202012050900,-17.0,109.0,30.0,51.0,14.0
202012051200,-26.0,46.0,33.0,36.0,13.0
202012051500,107.0,105.0,45.0,46.0,19.0
202012051800,22.0,144.0,45.0,91.0,36.0
202012052100,2.0,60.0,45.0,43.0,59.0
202012060000,79.0,27.0,44.0,27.0,80.0
202012060300,1.0,19.0,56.0,28.0,99.0
202012060600,94.0,40.0,63.0,41.0,111.0
202012060900,-13.0,57.0,55.0,49.0,112.0
202012061200,-37.0,33.0,39.0,62.0,136.0
202012061500,13.0,79.0,36.0,77.0,96.0
202012061800,0.0,90.0,39.0,84.0,108.0
202012062100,-8.0,48.0,37.0,58.0,95.0
202012070000,9.0,18.0,41.0,56.0,61.0
202012070300,-6.0,19.0,30.0,55.0,51.0
202012070600,-37.0,64.0,33.0,72.0,45.0
202012070900,-22.0,71.0,35.0,80.0,29.0
202012071200,149.0,13.0,37.0,46.0,29.0
202012071500,-3.0,63.0,47.0,49.0,26.0
202012071800,-41.0,54.0,56.0,26.0,23.0
202012072100,-32.0,64.0,55.0,32.0,33.0
202012080000,44.0,55.0,100.0,17.0,29.0
202012080300,-9.0,56.0,51.0,19.0,34.0
202012080600,-22.0,259.0,30.0,41.0,24.0
202012080900,-30.0,195.0,28.0,25.0,33.0
202012081200,-26.0,74.0,52.0,17.0,18.0
202012081500,123.0,93.0,41.0,29.0,19.0
202012081800,-57.0,130.0,52.0,30.0,18.0
202012082100,-76.0,42.0,61.0,17.0,20.0
202012090000,45.0,16.0,73.0,15.0,30.0
202012090300,-26.0,12.0,41.0,14.0,38.0
202012090600,67.0,31.0,60.0,35.0,45.0
202012090900,-18.0,36.0,59.0,38.0,66.0
202012091200,-63.0,19.0,143.0,57.0,62.0
202012091500,10.0,47.0,91.0,41.0,70.0
202012091800,-20.0,23.0,98.0,61.0,105.0
202012092100,-49.0,26.0,85.0,36.0,104.0
202012100000,98.0,21.0,123.0,28.0,125.0
202012100300,6.0,21.0,116.0,54.0,123.0
202012100600,43.0,58.0,219.0,24.0,106.0
202012100900,-37.0,37.0,156.0,9.0,85.0
202012101200,39.0,14.0,199.0,8.0,49.0
202012101500,15.0,32.0,123.0,19.0,33.0
202012101800,-24.0,17.0,94.0,20.0,54.0
202012102100,93.0,18.0,96.0,15.0,60.0
202012110000,72.0,15.0,132.0,12.0,106.0
202012110300,146.0,19.0,163.0,102.0,63.0
202012110600,13.0,46.0,212.0,50.0,81.0
202012110900,46.0,34.0,137.0,31.0,54.0
202012111200,-25.0,18.0,161.0,18.0,106.0
202012111500,125.0,59.0,138.0,17.0,91.0
202012111800,2.0,64.0,69.0,37.0,79.0
202012112100,-145.0,62.0,68.0,89.0,50.0
202012120000,32.0,38.0,85.0,68.0,42.0
202012120300,16.0,38.0,82.0,123.0,43.0
202012120600,-37.0,102.0,82.0,100.0,35.0
202012120900,51.0,99.0,92.0,26.0,45.0
202012121200,52.0,51.0,102.0,36.0,40.0
202012121500,65.0,89.0,128.0,41.0,50.0
202012121800,-49.0,86.0,173.0,51.0,48.0
202012122100,62.0,61.0,167.0,44.0,46.0
202012130000,4.0,33.0,125.0,47.0,53.0
202012130300,33.0,43.0,101.0,69.0,76.0
202012130600,18.0,74.0,85.0,29.0,40.0
202012130900,35.0,105.0,77.0,16.0,33.0
202012131200,-25.0,60.0,37.0,9.0,13.0
202012131500,13.0,122.0,37.0,17.0,10.0
202012131800,-133.0,46.0,30.0,29.0,21.0
202012132100,57.0,22.0,29.0,18.0,32.0
202012140000,18.0,14.0,40.0,13.0,25.0
202012140300,31.0,13.0,35.0,23.0,5.0
202012140600,30.0,23.0,49.0,36.0,14.0
202012140900,-10.0,34.0,52.0,30.0,13.0
202012141200,47.0,13.0,44.0,34.0,17.0
202012141500,30.0,32.0,39.0,50.0,10.0
202012141800,26.0,21.0,88.0,19.0,15.0
202012142100,42.0,33.0,71.0,32.0,22.0
202012150000,-12.0,23.0,112.0,15.0,26.0
202012150300,33.0,23.0,80.0,26.0,32.0
202012150600,36.0,107.0,107.0,32.0,26.0
202012150900,-5.0,111.0,113.0,25.0,17.0
202012151200,-15.0,41.0,218.0,32.0,20.0
202012151500,-97.0,90.0,154.0,85.0,16.0
202012151800,-17.0,122.0,140.0,31.0,27.0
202012152100,77.0,67.0,92.0,24.0,20.0
202012160000,182.0,41.0,155.0,12.0,24.0
202012160300,64.0,32.0,103.0,17.0,27.0
202012160600,-11.0,37.0,57.0,52.0,27.0
202012160900,-1.0,62.0,37.0,29.0,25.0
202012161200,42.0,35.0,34.0,124.0,34.0
202012161500,59.0,80.0,23.0,282.0,18.0
202012161800,79.0,76.0,18.0,152.0,28.0
202012162100,-58.0,47.0,13.0,107.0,37.0
202012170000,19.0,15.0,14.0,51.0,46.0
202012170300,13.0,18.0,18.0,52.0,24.0
202012170600,38.0,53.0,22.0,74.0,33.0
202012170900,20.0,43.0,18.0,32.0,30.0
202012171200,87.0,24.0,18.0,34.0,49.0
202012171500,17.0,88.0,22.0,45.0,43.0
202012171800,-26.0,80.0,21.0,46.0,58.0
202012172100,-158.0,91.0,17.0,43.0,59.0
202012180000,144.0,55.0,14.0,28.0,40.0
202012180300,-18.0,82.0,13.0,61.0,27.0
202012180600,-9.0,68.0,16.0,37.0,45.0
202012180900,-12.0,75.0,19.0,23.0,23.0
202012181200,96.0,68.0,33.0,22.0,21.0
202012181500,-3.0,184.0,42.0,746.0,9.0
202012181800,90.0,214.0,41.0,73.0,24.0
202012182100,230.0,195.0,88.0,51.0,18.0
202012190000,175.0,144.0,114.0,29.0,19.0
202012190300,26.0,142.0,136.0,17.0,32.0
202012190600,3.0,118.0,174.0,29.0,26.0
202012190900,22.0,186.0,185.0,31.0,12.0
