TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10
202101080700,54135.0,1.0,9.0,4.0,80.0,260.0,4.0,-14.5,-24.3,43.1,1023.4,7.0,1.4,2.0,cma,9.0
202101080800,54135.0,1.0,9.0,4.0,80.0,260.0,4.0,-14.5,-24.3,43.1,1023.4,7.0,1.4,2.0,cma,9.0
202101080900,54135.0,1.0,9.0,4.0,57.0,260.0,2.0,-15.3,-23.8,48.2,1023.2,7.0,0.3,2.0,cma,61.0
202101081000,54135.0,1.0,9.0,4.0,57.0,260.0,2.0,-15.3,-23.8,48.2,1023.2,7.0,0.3,2.0,cma,61.0
202101081100,54135.0,1.0,9.0,4.0,57.0,260.0,2.0,-15.3,-23.8,48.2,1023.2,7.0,0.3,2.0,cma,61.0
202101081200,54135.0,1.0,9.0,4.0,76.0,270.0,3.0,-17.2,-25.2,49.8,1024.0,2.0,0.7,2.0,cma,55.0
202101081300,54135.0,1.0,9.0,4.0,76.0,270.0,3.0,-17.2,-25.2,49.8,1024.0,2.0,0.7,2.0,cma,55.0
202101081400,54135.0,1.0,9.0,4.0,76.0,270.0,3.0,-17.2,-25.2,49.8,1024.0,2.0,0.7,2.0,cma,55.0
202101081500,54135.0,1.0,9.0,4.0,74.0,260.0,3.0,-18.4,-25.4,54.1,1023.7,4.0,0.0,2.0,cma,11.0
202101081600,54135.0,1.0,9.0,4.0,74.0,260.0,3.0,-18.4,-25.4,54.1,1023.7,4.0,0.0,2.0,cma,11.0
202101081700,54135.0,1.0,9.0,4.0,74.0,260.0,3.0,-18.4,-25.4,54.1,1023.7,4.0,0.0,2.0,cma,11.0
202101081800,54135.0,1.0,9.0,4.0,77.0,260.0,2.0,-20.5,-26.2,60.3,1023.5,7.0,0.2,2.0,cma,35.0
202101081900,54135.0,1.0,9.0,4.0,77.0,260.0,2.0,-20.5,-26.2,60.3,1023.5,7.0,0.2,2.0,cma,35.0
202101082000,54135.0,1.0,9.0,4.0,77.0,260.0,2.0,-20.5,-26.2,60.3,1023.5,7.0,0.2,2.0,cma,35.0
